DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
USA;BAQ;23;45;186.972,00
USA;BAQ;19;26;113.734,00
USA;BAQ;1.090,00;50;219.333,00
USA;BAQ;1.443,00;9.076,00;38.001.302,00
USA;BAQ;1;3.500,00;14.542.289,00
USA;BAQ;1.360,00;3.340,00;14.016.341,00
USA;BAQ;847;1.863,00;8.172.347,00
USA;BAQ;1.625,00;1.512,00;6.455.860,00
USA;BAQ;1.055,00;74.326,00;319.755.231,00
USA;BAQ;407.960,00;426.318,00;1.731.206.711,00
USA;BAQ;110.660,00;289.126,00;1.223.179.347,00
USA;BAQ;109.260.000,00;469.200,00;1.964.802.040,00
USA;BAQ;686.250,00;78.167,00;326.204.007,00
USA;BAQ;1.163,00;122.890,00;509.419.304,00
USA;BAQ;92;14.147,00;58.781.764,00
USA;BAQ;280;85.289,00;354.247.495,00
USA;BAQ;519.891,00;5.768.682,00;24.414.888.044,00
USA;BAQ;401.915,00;200.617,00;839.282.104,00
USA;BAQ;3.528,00;73.151,00;309.312.702,00
USA;BAQ;67.200,00;88.160,00;372.686.702,00
USA;BAQ;9.979,00;47.124,00;195.797.392,00
USA;BAQ;1.397.869,00;1.492.882,00;6.508.070.488,00
USA;BAQ;14.436,00;113.903,00;471.722.129,00
USA;BAQ;2.300,00;145.732,00;618.849.338,00
USA;BAQ;82.080,00;55.814,00;236.128.958,00
USA;BAQ;1.584.200,00;191.825,00;800.371.064,00
USA;BAQ;1.438,00;177.650,00;730.934.787,00
USA;BAQ;115;13.787,00;57.337.536,00
USA;BAQ;230.910,00;2.454.053,00;10.422.563.549,00
USA;BAQ;3.439,00;16.049,00;67.763.277,00
USA;BAQ;20.160,00;14.112,00;58.634.513,00
USA;BAQ;551;80;334.752,00
USA;BAQ;90;50;203.041,00
USA;BAQ;20;100;420.455,00
USA;BAQ;1.550,00;1.314,00;5.623.482,00
USA;BAQ;320;595;2.529.853,00
USA;BAQ;232.138,00;591.642,00;2.505.413.293,00
USA;BAQ;42.174,00;881.519,00;3.831.720.029,00
USA;BAQ;221.810.000,00;900.473,00;3.777.263.223,00
USA;BAQ;4.832,00;70.123,00;284.261.812,00
USA;BAQ;17.516,00;61.917,00;256.544.260,00
USA;BAQ;816.850,00;97.066,00;415.584.808,00
USA;BAQ;33.914,00;136.352,00;579.669.671,00
USA;BAQ;4.579,00;503.295,00;2.142.025.459,00
USA;BAQ;8;842;3.555.592,00
USA;BAQ;1.021,00;375.717,00;1.568.096.267,00
USA;BAQ;80.085,00;485.712,00;2.077.337.975,00
USA;BAQ;104.382,00;578.175,00;2.461.480.997,00
USA;BAQ;878.995,00;9.429.156,00;39.974.180.631,00
USA;BAQ;19.310,00;425.516,00;1.798.974.792,00
USA;BAQ;3.183,00;135.518,00;574.509.550,00
USA;BAQ;1.556,00;41.327,00;175.610.082,00
USA;BAQ;134.400,00;157.235,00;675.079.181,00
USA;BAQ;66.678,00;61.200,00;258.803.172,00
USA;BAQ;9.979,00;47.124,00;200.263.334,00
USA;BAQ;13.305,00;13.440,00;54.577.555,00
USA;BAQ;44.970,00;14.717,00;61.916.403,00
USA;BAQ;750;1.875,00;7.614.056,00
USA;BAQ;970;11;45.156,00
USA;BAQ;5.020,00;57.326,00;232.793.577,00
USA;BAQ;200;27.893,00;116.975.548,00
USA;BAQ;200;1.280,00;5.425.728,00
USA;BAQ;1;24;101.732,00
USA;BAQ;14.272,00;112.611,00;478.485.031,00
USA;BAQ;48.590,00;219.074,00;939.123.595,00
USA;BAQ;7.925,00;228.053,00;990.011.815,00
USA;BAQ;35.900.000,00;123.822,00;524.862.884,00
USA;BAQ;3.028.900,00;334.535,00;1.423.477.208,00
USA;BAQ;5.130,00;568.470,00;2.354.326.128,00
USA;BAQ;1;87;354.754,00
USA;BAQ;1.068,00;452.432,00;1.874.724.899,00
USA;BAQ;19.223,00;120.214,00;514.383.628,00
USA;BAQ;23.529,00;165.496,00;714.642.812,00
USA;BAQ;556.215,00;5.832.873,00;24.668.130.172,00
USA;BAQ;1.161,00;3.493,00;15.229.563,00
USA;BAQ;20.212,00;97.623,00;425.578.577,00
USA;BAQ;65;11.025,00;46.642.475,00
USA;BAQ;1.801.000,00;24.512,00;102.634.501,00
USA;BAQ;9.033,00;24.360,00;101.995.563,00
USA;BAQ;546;5.956,00;24.187.115,00
USA;BAQ;60;648;2.631.417,00
USA;BAQ;86;3.874,00;16.472.596,00
USA;BAQ;8.180,00;44.190,00;182.161.058,00
USA;BAQ;518;80;343.471,00
USA;BAQ;25;49;198.980,00
USA;BAQ;13;20;87.733,00
USA;BAQ;2;5;20.935,00
USA;BAQ;13;19;80.607,00
USA;BAQ;2.585,00;100;422.374,00
USA;BAQ;232.500,00;26.505,00;112.046.972,00
USA;BAQ;1.000,00;3.125,00;12.690.093,00
USA;BAQ;605;1.242,00;5.242.966,00
USA;BAQ;13.060,00;57.396,00;243.179.193,00
USA;BAQ;3.079,00;6.739,00;28.870.398,00
USA;BAQ;6.975,00;61.671,00;259.117.046,00
USA;BAQ;1.080,00;2.289,00;9.686.404,00
USA;BAQ;15;325;1.383.705,00
USA;BAQ;1;31;133.695,00
USA;BAQ;5;6.665,00;28.324.317,00
USA;BAQ;658;16.753,00;71.235.263,00
USA;BAQ;257;7.145,00;30.381.183,00
USA;BAQ;300;76.800,00;321.420.672,00
USA;BAQ;97.775,00;19.314,00;81.872.667,00
USA;BAQ;2.588,00;6.408,00;26.404.932,00
USA;BAQ;463;1.239,00;5.255.368,00
USA;BAQ;23.100,00;10.739,00;45.449.876,00
USA;BAQ;19;274;1.160.755,00
USA;BAQ;1.573,00;8.854,00;37.378.551,00
USA;BAQ;240;878;3.707.182,00
USA;BAQ;122;1.636,00;6.907.713,00
USA;BAQ;467;5.315,00;22.436.983,00
USA;BAQ;105;642;2.714.016,00
USA;BAQ;1.158,00;18.944,00;79.974.022,00
USA;BAQ;7.028,00;17.418,00;73.809.368,00
USA;BAQ;9.775,00;22.661,00;96.059.716,00
USA;BAQ;4.361,00;11.838,00;49.975.854,00
USA;BAQ;101;1.931,00;8.154.754,00
USA;BAQ;2.400,00;4.167,00;18.281.844,00
USA;BAQ;1.200,00;2.989,00;13.112.604,00
USA;BAQ;424;1.500,00;6.362.344,00
USA;BAQ;3.600,00;10.960,00;48.078.670,00
USA;BAQ;4.800,00;8.184,00;35.900.425,00
USA;BAQ;53.062,00;99.180,00;425.960.056,00
USA;BAQ;996;10.119,00;42.718.145,00
USA;BAQ;1;25.400,00;104.663.748,00
USA;BAQ;3;50.000,00;210.698.500,00
USA;BAQ;2;1.033,00;4.361.371,00
USA;BAQ;1.300,00;711;3.120.494,00
USA;BAQ;18.290,00;27.261,00;119.586.580,00
USA;BAQ;1.000,00;50;211.942,00
USA;BAQ;19;2;8.241,00
USA;BAQ;6;597.033,00;2.424.449.517,00
USA;BAQ;3.800,00;6.598,00;27.190.735,00
USA;BAQ;6.000,00;12.672,00;52.216.496,00
USA;BAQ;2.800,00;5.670,00;23.363.915,00
USA;BAQ;3.600,00;8.370,00;34.489.589,00
USA;BAQ;2.400,00;5.978,00;24.634.714,00
USA;BAQ;8.000,00;24.192,00;99.686.039,00
USA;BAQ;6.000,00;27.970,00;115.257.037,00
USA;BAQ;6.000,00;10.230,00;42.153.942,00
USA;BAQ;73.376,00;144.118,00;595.275.539,00
USA;BAQ;2.859,00;6.787,00;27.922.945,00
USA;BAQ;596;1.738,00;7.627.305,00
USA;BAQ;1.829,00;4.527,00;18.384.839,00
USA;BAQ;5.906,00;13.884,00;58.085.443,00
USA;BAQ;29.359,00;90.228,00;383.501.277,00
USA;BAQ;8;15;65.806,00
USA;BAQ;72;92;382.723,00
USA;BAQ;2;4;19.284,00
USA;BAQ;3;8;32.964,00
USA;BAQ;72;120;498.430,00
USA;BAQ;1;4;17.595,00
USA;BAQ;75;108;448.076,00
USA;BAQ;144;218;901.921,00
USA;BAQ;4.704,00;1.152,00;4.883.155,00
USA;BAQ;9.010,00;4.272,00;18.112.182,00
USA;BAQ;1.600,00;320;1.356.432,00
USA;BAQ;1.200,00;288;1.220.788,00
USA;BAQ;3.900,00;907;3.846.756,00
USA;BAQ;4.323,00;17.235,00;72.772.827,00
USA;BAQ;48.855,00;83.197,00;350.346.258,00
USA;BAQ;291;557;2.429.406,00
USA;BAQ;31;2.384,00;9.876.896,00
USA;BAQ;35;454;1.933.278,00
USA;BAQ;824;3.919,00;16.231.465,00
USA;BAQ;3.028,00;19.944,00;83.557.086,00
USA;BAQ;10.950,00;42.453,00;175.816.956,00
USA;BAQ;318;4.540,00;19.295.808,00
USA;BAQ;636;4.656,00;19.789.964,00
USA;BAQ;1.259,00;15.744,00;66.594.490,00
USA;BAQ;550;3.486,00;14.817.803,00
USA;BAQ;4.230,00;14.268,00;61.698.828,00
USA;BAQ;4.461,00;7.757,00;33.819.135,00
USA;BAQ;3.600,00;7.560,00;33.163.149,00
USA;BAQ;74;487;2.020.686,00
USA;BAQ;6.512,00;17.774,00;75.536.087,00
USA;BAQ;204;1.620,00;6.885.082,00
USA;BAQ;11.287,00;20.063,00;84.674.857,00
USA;BAQ;24.000,00;54.117,00;232.338.990,00
USA;BAQ;1.200,00;2.430,00;10.300.405,00
USA;BAQ;3.600,00;7.513,00;32.548.096,00
USA;BAQ;2.400,00;5.978,00;25.341.540,00
USA;BAQ;2.938,00;8.829,00;37.294.737,00
USA;BAQ;4.800,00;21.082,00;92.483.075,00
USA;BAQ;534;974;4.048.573,00
USA;BAQ;10.234,00;18.993,00;82.159.715,00
USA;BAQ;153.151,00;302.294,00;1.288.401.090,00
USA;BAQ;801;9.287,00;39.090.949,00
USA;BAQ;112;379;1.611.150,00
USA;BAQ;20;2.685,00;11.410.471,00
USA;BAQ;2.058,00;5.110,00;22.418.289,00
USA;BAQ;1.372,00;3.395,00;14.894.991,00
USA;BAQ;6.765,00;16.408,00;71.979.651,00
USA;BAQ;29.441,00;91.626,00;401.935.794,00
USA;BAQ;64;105;457.736,00
USA;BAQ;13.305,00;11.978,00;50.675.938,00
USA;BAQ;6.652,00;31.416,00;130.107.164,00
USA;BAQ;9.979,00;47.124,00;199.363.265,00
USA;BAQ;3.326,00;15.708,00;66.454.421,00
USA;BAQ;45.634,00;44.172,00;179.062.686,00
USA;BAQ;24.096,00;39.005,00;158.118.530,00
USA;BAQ;42.080,00;41.500,00;178.759.590,00
USA;BAQ;24.096,00;30.461,00;128.871.995,00
USA;BAQ;19.900,00;53.676,00;226.189.053,00
USA;BAQ;19.900,00;51.606,00;224.971.196,00
USA;BAQ;1;5.000,00;21.933.300,00
USA;BAQ;18.755,00;3.448,00;14.210.370,00
USA;BAQ;12.304,00;42.792,00;184.717.343,00
USA;BAQ;643;6.618,00;27.941.338,00
USA;BAQ;19.051,00;169.575,00;718.806.507,00
USA;BAQ;20.592,00;19.894,00;83.981.979,00
USA;BAQ;4;326;1.379.887,00
USA;BAQ;61.189,00;59.485,00;252.753.039,00
USA;BAQ;12.480,00;2.745,00;11.313.574,00
USA;BAQ;40.797,00;142.145,00;595.788.619,00
USA;BAQ;542;5.516,00;22.402.989,00
USA;BAQ;42.210,00;39.930,00;169.665.969,00
USA;BAQ;36;1.291,00;5.488.518,00
USA;BAQ;18.240,00;132.820,00;556.121.180,00
USA;BAQ;24.000,00;48.300,00;203.534.751,00
USA;BAQ;19.440,00;16.200,00;67.056.160,00
USA;BAQ;16.243,00;8.640,00;35.917.311,00
USA;BAQ;45.360,00;54.000,00;224.366.759,00
USA;BAQ;13.620,00;19.854,00;80.623.718,00
USA;BAQ;48.988,00;61.560,00;259.911.860,00
USA;BAQ;24.000,00;58.800,00;243.516.084,00
USA;BAQ;68.428,00;77.949,00;329.000.575,00
USA;BAQ;16.243,00;8.734,00;36.876.160,00
USA;BAQ;22.680,00;27.000,00;112.183.379,00
USA;BAQ;7.003,00;192.491,00;832.649.142,00
USA;BAQ;82;2.160,00;9.184.514,00
USA;BAQ;1.004,00;27.444,00;116.694.358,00
USA;BAQ;3.618,00;104.831,00;457.724.695,00
USA;BAQ;236;6.870,00;29.211.858,00
USA;BAQ;1.549,00;41.268,00;175.475.250,00
USA;BAQ;18.711,00;19.775,00;83.825.378,00
USA;BAQ;190;14;59.343,00
USA;BAQ;48.600,00;39.600,00;163.860.516,00
USA;BAQ;24.300,00;18.000,00;76.299.300,00
USA;BAQ;48.600,00;39.600,00;168.260.400,00
USA;BAQ;47.880,00;39.600,00;168.059.430,00
USA;BAQ;64.440,00;120.660,00;511.459.641,00
USA;BAQ;292.740,00;185.052,00;783.137.246,00
USA;BAQ;57.561,00;124.217,00;521.958.320,00
USA;BAQ;46.152,00;79.315,00;330.866.632,00
USA;BAQ;47.512,00;54.600,00;231.007.126,00
USA;BAQ;5.934,00;63.584,00;266.906.242,00
USA;BAQ;290.597,00;508.383,00;2.155.918.601,00
USA;BAQ;461.764,00;766.368,00;3.220.494.650,00
USA;BAQ;1.656,00;16.573,00;67.300.460,00
USA;BAQ;712;8.917,00;36.211.883,00
USA;BAQ;155.652,00;190.686,00;823.463.404,00
USA;BAQ;135.300,00;81.500,00;345.568.145,00
USA;BAQ;619;539.785,00;2.340.090.082,00
USA;BAQ;21.500,00;41.750,00;176.243.032,00
USA;BAQ;46.720,00;89.864,00;379.350.991,00
USA;BAQ;49.680,00;52.920,00;224.319.942,00
USA;BAQ;21.420,00;18.826,00;79.647.833,00
USA;BAQ;23.509,00;39.038,00;165.873.396,00
USA;BAQ;19.828,00;39.960,00;169.790.040,00
USA;BAQ;23.698,00;41.820,00;173.194.602,00
USA;BAQ;23.380,00;26.600,00;112.753.410,00
USA;BAQ;18.036,00;49.032,00;199.110.616,00
USA;BAQ;21.546,00;37.905,00;156.980.904,00
USA;BAQ;46.240,00;56.480,00;235.387.776,00
USA;BAQ;22.720,00;29.678,00;125.800.590,00
USA;BAQ;1.250,00;8.408,00;35.731.561,00
USA;BOG;1.250,00;2.171,00;9.167.128,00
USA;BOG;981;7.385,00;31.110.997,00
USA;BOG;630;10.000,00;43.594.000,00
USA;BOG;2;2.112,00;8.940.756,00
USA;BOG;0;0;435
USA;BOG;65;6.014,00;25.387.861,00
USA;BOG;3;905;3.823.229,00
USA;BOG;7;11.602,00;48.985.743,00
USA;BOG;3;5.309,00;22.418.833,00
USA;BOG;2;643;2.715.817,00
USA;BOG;4;3.176,00;13.412.946,00
USA;BOG;1;1.540,00;6.503.791,00
USA;BOG;6;660;2.788.732,00
USA;BOG;1;1.458,00;6.156.651,00
USA;BOG;1;267;1.128.775,00
USA;BOG;2;8.000,00;33.776.720,00
USA;BOG;2;10.000,00;42.220.900,00
USA;BOG;366;8.784,00;38.532.421,00
USA;CTG;94.800,00;269.858,00;1.138.285.017,00
USA;CTG;22.303,00;30.817,00;130.092.222,00
USA;CTG;1.031,00;69.734,00;298.109.854,00
USA;CTG;500.000,00;28.380,00;117.536.682,00
USA;CTG;66.644,00;92.598,00;390.892.608,00
USA;CTG;24.073,00;34.346,00;145.588.177,00
USA;CTG;1.237.000,00;21.824,00;95.140.373,00
USA;CTG;97.059,00;137.012,00;578.726.985,00
USA;CTG;95.060,00;229.142,00;969.413.821,00
USA;CTG;17.712,00;249.225,00;1.053.574.232,00
USA;CTG;13.680,00;48.427,00;204.876.596,00
USA;CTG;30.556,00;155.111,00;678.307.140,00
USA;CTG;48.350,00;67.757,00;285.776.807,00
USA;CTG;334.038,00;797.736,00;3.359.752.430,00
USA;CTG;500.000,00;28.380,00;119.976.287,00
USA;CTG;13.305,00;13.440,00;57.106.560,00
USA;CTG;4.541.000,00;40.196,00;168.894.080,00
USA;CTG;35.536,00;30.290,00;128.869.355,00
USA;CTG;4.019.000,00;211.397,00;898.378.494,00
USA;CTG;630.000,00;90.970,00;384.161.854,00
USA;CTG;13.501,00;62.115,00;263.928.504,00
USA;CTG;7.057.000,00;69.083,00;292.103.142,00
USA;CTG;483;33.428,00;141.466.716,00
USA;CTG;159.520,00;327.695,00;1.396.506.046,00
USA;CTG;9.348,00;49.624,00;216.335.050,00
USA;CTG;13.305,00;13.440,00;55.842.393,00
USA;CTG;3.877.700,00;205.054,00;871.909.763,00
USA;CTG;0;15;63.781,00
USA;CTG;27.360,00;96.854,00;411.833.625,00
USA;CTG;360.000,00;34.689,00;140.868.568,00
USA;CTG;600;41.716,00;177.254.003,00
USA;CTG;3.455.000,00;22.608,00;95.239.570,00
USA;CTG;1.920.000,00;25.608,00;108.812.471,00
USA;CTG;164;46.030,00;194.629.194,00
USA;CTG;8.390,00;7.059,00;29.876.861,00
USA;CTG;1.840,00;1.784,00;7.553.220,00
USA;CTG;37.000,00;36.913,00;149.636.442,00
USA;CVE;10.813.286,00;5.314.695,00;22.467.289.933,00
PHL;BAQ;41.083,00;144.070,00;607.832.505,00
PHL;BAQ;27.388,00;96.047,00;406.468.361,00
FRA;CTG;126.560,00;35.633,00;150.797.219,00
FRA;CTG;127.506,00;165.932,00;699.452.434,00
FRA;CTG;123.280,00;38.023,00;162.345.759,00
FRA;CTG;64.000,00;7.225,00;29.924.316,00
FRA;CTG;2.004,00;590;2.588.831,00
FRA;CTG;27.648,00;4.617,00;19.121.893,00
FRA;CTG;120;80;337.954,00
FRA;CTG;22.000,00;42.460,00;176.418.752,00
GRC;BAQ;24.682,00;51.156,00;216.843.882,00
GRC;CTG;22.750,00;46.066,00;195.876.863,00
GRC;CTG;20.270,00;41.271,00;174.944.333,00
GUM;BAQ;2;21.139,00;89.363.642,00
GUM;BAQ;2;69.482,00;293.727.512,00
GUM;BAQ;4;55.158,00;234.536.780,00
GUM;BAQ;3;91.580,00;389.409.548,00
GUM;BAQ;3;30.074,00;127.877.354,00
GTM;BAQ;6.884,00;31.346,00;129.167.715,00
GTM;BAQ;61;2.380,00;10.114.309,00
GTM;BAQ;500;16.725,00;68.187.653,00
GTM;BAQ;61.000,00;76.422,00;324.136.771,00
GTM;BAQ;53;15.921,00;67.651.090,00
GTM;BAQ;2.053,00;3.097,00;12.828.493,00
GTM;BAQ;1.875,00;18;77.651,00
GTM;BAQ;20;14;59.636,00
GTM;BAQ;1.900,00;2.522,00;10.392.203,00
GTM;BAQ;132;4.335,00;17.865.854,00
GTM;BAQ;2.432.310,00;161.302,00;664.666.719,00
GTM;BAQ;404;12.800,00;54.426.752,00
GTM;BAQ;1.166,00;6.947,00;30.475.881,00
GTM;BAQ;156;3.822,00;16.766.604,00
GTM;BAQ;36;1.350,00;5.924.798,00
GTM;BAQ;0;18;74.995,00
GTM;BAQ;3.800,00;56;231.084,00
GTM;BAQ;38.750,00;32.162,00;136.681.297,00
GTM;CTG;1.300,00;57.200,00;236.889.796,00
GTM;CTG;3.336,00;127.101,00;540.146.087,00
GTM;CTG;60.860,00;83.864,00;365.599.032,00
GTM;CTG;1.200,00;15.170,00;64.201.058,00
GTM;CTG;1.104,00;29.194,00;123.548.132,00
GTM;CTG;2.480,00;9.262,00;39.197.987,00
GTM;CTG;5.172,00;7.647,00;32.364.921,00
GTM;CTG;1.785,00;7.015,00;29.687.862,00
GUY;BAQ;273.186,00;173.561,00;733.710.374,00
GUY;CTG;1.200,00;59.385,00;252.510.364,00
HTI;BAQ;1.184,00;61.620,00;249.796.096,00
HTI;BAQ;60.007,00;106.383,00;466.667.980,00
HND;BAQ;489;20.475,00;86.998.275,00
HND;BAQ;690;18.962,00;76.870.680,00
HND;BAQ;58;53.030,00;229.552.490,00
HND;BAQ;4.849,00;7.350,00;29.799.108,00
HND;CTG;41.662,00;13.731,00;57.283.063,00
HND;CTG;1.140,00;48.389,00;204.271.289,00
HND;CTG;25.000,00;10.350,00;42.029.590,00
HND;CTG;26.000,00;10.035,00;42.467.818,00
HND;CTG;2.268,00;94.130,00;400.026.774,00
HND;CTG;10;25;106.242,00
HKG;BAQ;970;60.000,00;247.861.500,00
HKG;BAQ;398;10.000,00;43.866.600,00
IND;BAQ;64.297,00;56.583,00;233.767.174,00
IND;BAQ;21.384,00;33.465,00;145.891.506,00
IND;BAQ;20.006,00;12.803,00;55.817.060,00
IND;BAQ;50.060,00;119.318,00;520.154.932,00
IND;BAQ;108.572,00;176.612,00;750.953.676,00
IND;BAQ;50.000,00;34.127,00;144.065.909,00
IND;BAQ;310.920,00;516.009,00;2.194.348.173,00
IND;BAQ;130.664,00;236.415,00;1.009.915.417,00
IND;BAQ;26.333,00;17.116,00;72.255.210,00
IND;BAQ;225.436,00;343.262,00;1.458.080.662,00
IND;BAQ;17.350.000,00;1.526.687,00;6.271.820.813,00
IND;BAQ;19.448,00;49.382,00;204.512.261,00
IND;BAQ;808.160,00;161.632,00;682.311.708,00
IND;BAQ;19.632,00;26.377,00;112.096.470,00
IND;BAQ;19.077,00;26.089,00;107.504.256,00
IND;BAQ;258.500,00;51.700,00;218.245.863,00
IND;BAQ;21.972,00;34.386,00;145.474.517,00
IND;CTG;20.483,00;27.686,00;112.235.885,00
IND;CTG;21.475,00;29.773,00;125.959.009,00
IND;CTG;27.200,00;17.260,00;73.043.802,00
IND;CTG;20.142,00;33.325,00;140.017.415,00
IND;CTG;21.306,00;33.692,00;141.978.636,00
IND;CTG;64.112,00;260.708,00;1.103.312.159,00
IND;CTG;21.601,00;57.818,00;245.850.401,00
IND;CTG;25.037,00;203.636,00;825.493.255,00
ISR;CTG;70;14.387,00;60.987.047,00
ISR;CTG;140;32.886,00;139.399.584,00
ITA;BAQ;128.242,00;846.400,00;3.699.026.681,00
ITA;CTG;128.250,00;846.450,00;3.577.974.622,00
ITA;CTG;51.300,00;338.580,00;1.429.278.226,00
JAM;BAQ;2;10.000,00;42.273.900,00
JAM;BAQ;51.774,00;67.092,00;276.462.614,00
JAM;BAQ;17.850,00;139.534,00;589.029.838,00
JAM;BAQ;2.082,00;100.983,00;427.221.551,00
JAM;BAQ;3.036,00;21.958,00;93.303.366,00
JAM;BAQ;7.550,00;7.172,00;29.126.303,00
JAM;BAQ;0;462;1.960.383,00
JAM;CTG;3.738,00;10.080,00;42.476.817,00
JAM;CTG;18.400,00;23.472,00;95.316.613,00
JPN;BAQ;100.000,00;409.159,00;1.729.674.665,00
JPN;BAQ;20.477,00;85.410,00;362.042.001,00
JPN;BAQ;16.189,00;102.209,00;433.249.552,00
JPN;CTG;4.760.500,00;160.418,00;696.209.654,00
JPN;CTG;0;0;43
JPN;CTG;1.631,00;10;44.963,00
JPN;CTG;16.803,00;1;4.238,00
MYS;BAQ;24.006,00;35.116,00;148.852.050,00
MYS;BAQ;70.104,00;158.002,00;664.154.191,00
MYS;BAQ;140.496,00;221.659,00;937.015.324,00
MYS;BAQ;115.752,00;183.330,00;763.680.946,00
MYS;CTG;19.226,00;4.797,00;20.333.763,00
MEX;BAQ;13.680,00;70.482,00;299.479.037,00
MEX;BAQ;641;24.160,00;99.930.297,00
MEX;BAQ;7.502.420,00;6.966.568,00;29.259.153.360,00
MEX;BAQ;19.055,00;840.423,00;3.579.545.771,00
MEX;BAQ;500.053,00;473.795,00;2.008.346.868,00
MEX;BAQ;2.570,00;98.460,00;407.840.221,00
MEX;BAQ;6.500,00;70.850,00;300.322.522,00
MEX;CTG;228.000,00;577.744,00;2.534.366.495,00
MEX;CTG;5.000.000,00;21.500,00;88.593.330,00
MEX;CTG;2.725,00;114.696,00;503.135.294,00
MEX;CTG;9.230,00;264.663,00;1.090.576.063,00
MEX;CTG;20;3;12.361,00
MEX;CTG;91.200,00;263.360,00;1.155.270.778,00
MEX;CTG;5.750.000,00;25.700,00;112.737.162,00
MEX;CTG;18.579,00;527.201,00;2.299.306.120,00
MEX;CTG;5.000,00;3;13.159,00
MEX;CTG;1;3;13.159,00
MEX;CTG;1;3.000,00;12.641.910,00
MEX;CTG;1.096,00;45.874,00;194.922.110,00
MEX;CTG;1.280,00;44.280,00;187.697.549,00
NIC;BAQ;23.075,00;16.950,00;69.845.333,00
NIC;BAQ;1;1.607,00;7.053.661,00
NGA;CTG;109.202,00;81.783,00;358.754.653,00
NGA;CTG;27.006,00;64.432,00;282.641.277,00
NOR;BAQ;16.150.400,00;5.632.128,00;23.399.333.667,00
NZL;BAQ;30.500.000,00;141.455,00;585.825.980,00
NZL;BAQ;3.500,00;74.975,00;317.475.594,00
NLD;BAQ;48.000,00;8.342,00;34.929.712,00
NLD;BAQ;16.720,00;376.371,00;1.599.467.602,00
NLD;CTG;26.941,00;42.127,00;178.091.105,00
NLD;CTG;12.320,00;140.916,00;572.238.722,00
NLD;CTG;5.123,00;77.201,00;318.115.984,00
NLD;CTG;25.230,00;52.137,00;221.001.303,00
PAN;BAQ;24.766,00;10.501,00;45.027.710,00
PAN;BAQ;14.076,00;9.712,00;40.074.785,00
PAN;BAQ;9.792,00;6.650,00;28.142.600,00
PAN;BAQ;53.145,00;18.562,00;78.683.653,00
PAN;BAQ;435.000,00;22.770,00;96.765.896,00
PAN;BAQ;28.514,00;155.990,00;660.525.415,00
PAN;BAQ;40.050,00;29.232,00;123.780.600,00
PAN;BAQ;3.845,00;28.960,00;123.054.736,00
PAN;BAQ;355.564,00;570.553,00;2.441.908.320,00
PAN;BAQ;18.750,00;30.579,00;128.036.462,00
PAN;BAQ;47.360,00;66.311,00;285.098.315,00
PAN;BAQ;143.800,00;228.087,00;980.618.362,00
PAN;BAQ;1.545,00;2.333,00;10.237.850,00
PAN;BAQ;1.065,00;360;1.495.778,00
PAN;BAQ;264;20.261,00;86.090.433,00
PAN;BAQ;11.225,00;116.824,00;500.640.180,00
PAN;BAQ;366;2.910,00;12.364.590,00
PAN;BAQ;17.801,00;26.010,00;110.516.914,00
PAN;BAQ;58.344,00;90.588,00;393.718.313,00
PAN;BAQ;200;456;1.925.273,00
PAN;BAQ;76.400,00;9.919,00;42.425.172,00
PAN;BAQ;291;594;2.414.447,00
PAN;BAQ;18;56;228.340,00
PAN;BAQ;2.169,00;12.683,00;52.698.142,00
PAN;BAQ;14.246,00;50.093,00;208.133.824,00
PAN;BAQ;16.224,00;2.677,00;11.278.379,00
PAN;BAQ;16.000,00;176;741.400,00
PAN;BAQ;250;92;375.626,00
PAN;BAQ;96;21.160,00;89.912.281,00
PAN;BAQ;14;15.124,00;64.264.085,00
PAN;BAQ;2;60;243.649,00
PAN;BAQ;30;44;182.331,00
PAN;BAQ;10.718,00;21.031,00;88.888.374,00
PAN;BAQ;119;1.322,00;5.582.323,00
PAN;BAQ;48;1.750,00;7.388.867,00
PAN;BAQ;2.640,00;15.708,00;65.265.797,00
PAN;BAQ;223;842;3.419.421,00
PAN;BAQ;325;15.663,00;68.496.461,00
PAN;BAQ;42;323;1.311.810,00
PAN;BAQ;39;259;1.053.785,00
PAN;BAQ;59;56;227.406,00
PAN;BAQ;8.692,00;46.072,00;192.898.120,00
PAN;BAQ;4;7.920,00;33.652.080,00
PAN;BAQ;2;54.880,00;228.023.107,00
PAN;BAQ;4;5.400,00;21.928.482,00
PAN;BAQ;10;6.212,00;26.395.722,00
PAN;BAQ;110;40;165.275,00
PAN;BAQ;56;340;1.383.281,00
PAN;BAQ;6;487;1.978.639,00
PAN;BAQ;2;160;649.732,00
PAN;BAQ;104;194;789.750,00
PAN;BAQ;2;20;81.216,00
PAN;BAQ;713;120.272,00;499.772.334,00
PAN;BAQ;55;11.240,00;45.643.729,00
PAN;BAQ;5;37;152.078,00
PAN;BAQ;223;11.110,00;46.161.383,00
PAN;BAQ;231.580,00;13.919,00;58.758.371,00
PAN;BAQ;29;844;3.566.652,00
PAN;BAQ;53.385,00;17.394,00;73.870.490,00
PAN;BAQ;39.323,00;210.093,00;903.665.045,00
PAN;BAQ;42.098,00;29.610,00;129.293.296,00
PAN;BAQ;3.010,00;20.535,00;87.254.957,00
PAN;BAQ;60;99;434.718,00
PAN;BAQ;5.200,00;10.584,00;44.600.658,00
